customer_id,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased
2490,DISCOUNT-5%,15 sec TikTok ad,True,['chicken quesadilla'],['pepsi']
2665,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mug root beer', 'diet pepsi']"
7832,DISCOUNT-50%,Static Facebook ad,True,"['steak garlic nacho fries', 'cinnamon twists', 'nachos bellgrande', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito', 'beefy 5 layer burrito']","['brisk', 'mug root beer', 'iced tea', 'diet pepsi', 'starry', 'mountain dew']"
3073,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['beefy 5 layer burrito', 'spicy potato soft taco', 'cheesy bean and rice burrito', 'cheesy gordita crunch', 'cheesy bean and rice burrito', 'steak garlic nacho fries', 'crunchy taco', 'nachos bellgrande']",['baja blast']
9315,DISCOUNT-10%,15 sec YouTube ad,False,"['steak garlic nacho fries', 'cheesy bean and rice burrito']","['starry', 'baja blast']"
3765,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,"['spicy potato soft taco', 'cravings box']","['iced tea', 'diet pepsi']"
3288,DISCOUNT-10%,Static Facebook ad,False,"['soft taco', 'crunchy taco', 'cravings box']","['pepsi', 'mountain dew', 'pepsi']"
6250,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchwrap supreme', 'mexican pizza']","['diet pepsi', 'brisk', 'mountain dew', 'pepsi']"
1803,DISCOUNT-5%,15 sec YouTube ad,True,"['spicy potato soft taco', 'cinnamon twists', 'soft taco', 'steak garlic nacho fries']","['starry', 'mug root beer', 'gatorade', 'diet pepsi']"
5062,BOGO - Baja Blast,Instagram photo ad,True,"['cinnamon twists', 'crunchwrap supreme', 'cinnamon twists', 'cheesy bean and rice burrito', 'cravings box']","['baja blast', 'baja blast', 'iced tea', 'pepsi', 'mountain dew']"
7008,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,['crunchy taco'],['iced tea']
2989,DISCOUNT-20%,Static Facebook ad,False,"['cinnamon twists', 'beefy 5 layer burrito', 'mexican pizza']","['baja blast', 'diet pepsi', 'diet pepsi']"
283,BOGO - Baja Blast,Static Facebook ad,False,"['steak garlic nacho fries', 'crunchy taco']","['baja blast', 'baja blast']"
4671,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['spicy potato soft taco', 'mexican pizza', 'beefy 5 layer burrito', 'steak garlic nacho fries']","['baja blast', 'brisk', 'baja blast', 'brisk']"
8849,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['soft taco', 'beefy 5 layer burrito', 'crunchwrap supreme', 'steak garlic nacho fries', 'spicy potato soft taco', 'spicy potato soft taco', 'beefy 5 layer burrito', 'chalupa supreme']","['baja blast', 'baja blast', 'mug root beer']"
5368,DISCOUNT-10%,Instagram photo ad,False,['crunchy taco'],['diet pepsi']
7998,DISCOUNT-50%,Instagram photo ad,False,"['soft taco', 'chalupa supreme', 'spicy potato soft taco', 'steak garlic nacho fries', 'nachos bellgrande', 'spicy potato soft taco']","['mountain dew', 'baja blast', 'pepsi', 'starry', 'baja blast', 'mug root beer']"
2372,DISCOUNT-10%,15 sec TikTok ad,False,"['chalupa supreme', 'nachos bellgrande']","['starry', 'brisk']"
8528,DISCOUNT-5%,15 sec TikTok ad,False,['chicken quesadilla'],['mug root beer']
1369,DISCOUNT-10%,15 sec YouTube ad,True,"['cinnamon twists', 'cheesy gordita crunch', 'crunchy taco']","['gatorade', 'mountain dew', 'pepsi']"
9045,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco']","['mountain dew', 'mug root beer', 'mug root beer', 'starry']"
961,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['crunchy taco', 'chicken quesadilla']","['pepsi', 'pepsi']"
7837,DISCOUNT-50%,15 sec YouTube ad,False,['cravings box'],['diet pepsi']
7775,DISCOUNT-10%,15 sec TikTok ad,False,['cheesy bean and rice burrito'],['iced tea']
5127,DISCOUNT-20%,Instagram photo ad,False,"['beefy 5 layer burrito', 'soft taco']","['mug root beer', 'baja blast']"
1661,DISCOUNT-50%,30 sec cable TV ad,True,"['cheesy bean and rice burrito', 'spicy potato soft taco', 'nachos bellgrande', 'cinnamon twists', 'cheesy bean and rice burrito', 'cravings box', 'cheesy bean and rice burrito', 'chicken quesadilla']","['iced tea', 'mug root beer', 'starry', 'baja blast', 'brisk', 'pepsi', 'iced tea', 'baja blast']"
36,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'steak garlic nacho fries']","['pepsi', 'mountain dew', 'mountain dew']"
6055,DISCOUNT-5%,15 sec YouTube ad,True,"['cravings box', 'cravings box']","['gatorade', 'gatorade']"
6969,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['nachos bellgrande', 'chicken quesadilla']","['iced tea', 'starry']"
6834,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['soft taco', 'cravings box']","['baja blast', 'mug root beer']"
9224,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mountain dew', 'pepsi']"
9761,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box']","['iced tea', 'iced tea', 'iced tea']"
3585,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['gatorade', 'baja blast']"
8296,DISCOUNT-5%,30 sec cable TV ad,False,"['cheesy bean and rice burrito', 'chalupa supreme', 'mexican pizza']","['gatorade', 'mug root beer', 'mug root beer']"
1553,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'crunchy taco', 'crunchy taco', 'spicy potato soft taco', 'crunchy taco', 'steak garlic nacho fries', 'cravings box', 'chicken quesadilla', 'crunchy taco']","['diet pepsi', 'mug root beer', 'gatorade']"
6634,DISCOUNT-20%,Static Facebook ad,False,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'chalupa supreme', 'cheesy gordita crunch']","['starry', 'mug root beer', 'mountain dew', 'diet pepsi', 'mountain dew']"
899,BOGO - Baja Blast,30 sec Hulu commercial,True,"['crunchwrap supreme', 'crunchy taco', 'cinnamon twists']","['baja blast', 'baja blast', 'mug root beer']"
5837,DISCOUNT-5%,15 sec YouTube ad,True,['steak garlic nacho fries'],['baja blast']
5326,DISCOUNT-5%,Static Facebook ad,False,"['cheesy gordita crunch', 'soft taco']","['baja blast', 'baja blast']"
1590,DISCOUNT-10%,Instagram photo ad,False,"['cinnamon twists', 'cinnamon twists', 'crunchy taco', 'spicy potato soft taco', 'spicy potato soft taco', 'beefy 5 layer burrito']","['mug root beer', 'starry', 'mug root beer', 'pepsi', 'gatorade', 'diet pepsi']"
205,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'chalupa supreme', 'cheesy gordita crunch', 'cinnamon twists', 'crunchwrap supreme', 'cravings box', 'cheesy gordita crunch', 'chicken quesadilla']",['baja blast']
349,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,"['chicken quesadilla', 'cinnamon twists']","['mug root beer', 'baja blast']"
4489,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,['cheesy bean and rice burrito'],['mountain dew']
1722,DISCOUNT-5%,Static Facebook ad,False,"['nachos bellgrande', 'chalupa supreme', 'crunchy taco']","['iced tea', 'pepsi', 'iced tea']"
6887,REWARD - Free Baja Blast with purchase of $20 or more,Newspaper ad,False,"['spicy potato soft taco', 'spicy potato soft taco', 'spicy potato soft taco', 'soft taco', 'crunchy taco']","['pepsi', 'mug root beer', 'starry', 'baja blast', 'baja blast']"
1068,DISCOUNT-50%,Instagram photo ad,True,"['cinnamon twists', 'cinnamon twists']","['baja blast', 'brisk']"
1269,BOGO - Baja Blast,30 sec cable TV ad,True,"['cheesy bean and rice burrito', 'crunchwrap supreme']","['baja blast', 'baja blast']"
2177,DISCOUNT-10%,Static Facebook ad,False,"['cinnamon twists', 'cinnamon twists', 'beefy 5 layer burrito', 'steak garlic nacho fries']","['baja blast', 'starry', 'brisk', 'baja blast']"
2693,BOGO - Baja Blast,15 sec YouTube ad,True,"['mexican pizza', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
4546,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists']","['iced tea', 'diet pepsi', 'mug root beer']"
2997,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['soft taco', 'cheesy gordita crunch']","['iced tea', 'iced tea']"
9309,DISCOUNT-10%,15 sec YouTube ad,True,"['mexican pizza', 'chicken quesadilla']","['brisk', 'mug root beer']"
749,DISCOUNT-20%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cravings box', 'cheesy bean and rice burrito']","['baja blast', 'iced tea', 'mug root beer']"
8018,DISCOUNT-5%,Static Facebook ad,False,"['spicy potato soft taco', 'nachos bellgrande']","['pepsi', 'baja blast']"
9974,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['soft taco', 'cheesy bean and rice burrito']","['pepsi', 'brisk']"
8991,DISCOUNT-20%,Static Facebook ad,True,"['cinnamon twists', 'chicken quesadilla', 'cravings box']","['brisk', 'pepsi', 'gatorade']"
6176,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,False,"['cheesy gordita crunch', 'mexican pizza']","['iced tea', 'gatorade']"
1533,DISCOUNT-5%,Instagram photo ad,False,"['beefy 5 layer burrito', 'chicken quesadilla']","['gatorade', 'baja blast']"
8079,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['chalupa supreme', 'spicy potato soft taco', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['pepsi', 'iced tea', 'starry', 'iced tea']"
8335,DISCOUNT-20%,15 sec YouTube ad,False,['cheesy bean and rice burrito'],['baja blast']
9700,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'spicy potato soft taco', 'cheesy gordita crunch', 'cinnamon twists', 'crunchwrap supreme', 'chicken quesadilla', 'cravings box', 'crunchy taco']","['mountain dew', 'iced tea']"
8789,DISCOUNT-5%,30 sec Hulu commercial,False,"['crunchy taco', 'crunchy taco']","['brisk', 'brisk']"
193,BOGO - Baja Blast,Instagram photo ad,True,"['mexican pizza', 'chicken quesadilla', 'cravings box']","['baja blast', 'baja blast', 'starry']"
9089,DISCOUNT-20%,Static Facebook ad,False,"['crunchwrap supreme', 'cheesy gordita crunch', 'nachos bellgrande']","['iced tea', 'iced tea', 'gatorade']"
5697,DISCOUNT-20%,Instagram photo ad,True,"['steak garlic nacho fries', 'mexican pizza', 'crunchy taco', 'chicken quesadilla']","['iced tea', 'diet pepsi', 'starry', 'pepsi']"
1947,DISCOUNT-50%,30 sec Hulu commercial,True,"['spicy potato soft taco', 'steak garlic nacho fries', 'cinnamon twists']","['starry', 'baja blast', 'pepsi']"
1742,DISCOUNT-20%,Instagram photo ad,False,['beefy 5 layer burrito'],['pepsi']
5374,BOGO - Baja Blast,15 sec YouTube ad,True,"['chicken quesadilla', 'spicy potato soft taco', 'steak garlic nacho fries', 'crunchy taco', 'nachos bellgrande']","['baja blast', 'baja blast', 'mountain dew', 'diet pepsi', 'starry']"
2328,DISCOUNT-20%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'cravings box', 'beefy 5 layer burrito']","['gatorade', 'brisk', 'baja blast']"
1474,DISCOUNT-20%,Instagram photo ad,False,"['soft taco', 'crunchy taco']","['starry', 'mountain dew']"
5994,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,True,"['steak garlic nacho fries', 'spicy potato soft taco', 'chalupa supreme', 'mexican pizza', 'cheesy gordita crunch', 'crunchwrap supreme', 'cinnamon twists', 'cheesy bean and rice burrito', 'nachos bellgrande']","['baja blast', 'pepsi']"
6195,DISCOUNT-5%,Instagram photo ad,False,"['cheesy bean and rice burrito', 'steak garlic nacho fries', 'soft taco', 'cheesy gordita crunch']","['iced tea', 'brisk', 'baja blast', 'pepsi']"
3324,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchy taco', 'soft taco', 'crunchwrap supreme', 'spicy potato soft taco']","['mountain dew', 'baja blast', 'pepsi', 'mug root beer']"
8618,DISCOUNT-5%,Instagram photo ad,True,"['cheesy gordita crunch', 'mexican pizza']","['mountain dew', 'mountain dew']"
6077,BOGO - Baja Blast,Instagram photo ad,True,"['cravings box', 'cheesy bean and rice burrito', 'soft taco']","['baja blast', 'baja blast', 'brisk']"
5375,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['baja blast', 'iced tea']"
5072,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,['cheesy gordita crunch'],['diet pepsi']
518,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['crunchy taco', 'spicy potato soft taco', 'crunchy taco', 'chicken quesadilla', 'beefy 5 layer burrito', 'soft taco', 'cinnamon twists', 'beefy 5 layer burrito']","['baja blast', 'iced tea']"
5704,DISCOUNT-20%,15 sec TikTok ad,False,['crunchy taco'],['iced tea']
7696,DISCOUNT-5%,Static Facebook ad,False,"['crunchwrap supreme', 'cheesy bean and rice burrito']","['pepsi', 'mountain dew']"
9909,BOGO - Baja Blast,30 sec cable TV ad,True,"['chicken quesadilla', 'chalupa supreme', 'crunchwrap supreme', 'cheesy gordita crunch']","['baja blast', 'baja blast', 'iced tea', 'brisk']"
9191,DISCOUNT-10%,15 sec YouTube ad,True,['cheesy gordita crunch'],['diet pepsi']
5121,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['cheesy bean and rice burrito', 'cheesy gordita crunch']","['iced tea', 'diet pepsi']"
8175,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'chalupa supreme']","['diet pepsi', 'pepsi', 'brisk', 'starry']"
5226,DISCOUNT-10%,30 sec cable TV ad,False,"['soft taco', 'mexican pizza', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'steak garlic nacho fries', 'beefy 5 layer burrito', 'beefy 5 layer burrito']","['starry', 'mountain dew', 'brisk', 'baja blast', 'gatorade', 'baja blast', 'baja blast']"
9517,DISCOUNT-10%,Static Facebook ad,True,"['beefy 5 layer burrito', 'steak garlic nacho fries']","['pepsi', 'baja blast']"
3137,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['cinnamon twists', 'steak garlic nacho fries', 'chalupa supreme', 'cravings box']","['baja blast', 'gatorade', 'starry', 'baja blast']"
6243,DISCOUNT-5%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'nachos bellgrande', 'mexican pizza', 'crunchwrap supreme', 'spicy potato soft taco', 'spicy potato soft taco']","['mug root beer', 'mountain dew', 'baja blast', 'diet pepsi', 'gatorade', 'baja blast']"
7390,DISCOUNT-5%,15 sec TikTok ad,False,"['cheesy bean and rice burrito', 'chicken quesadilla', 'cravings box', 'chalupa supreme', 'beefy 5 layer burrito']","['mountain dew', 'diet pepsi', 'mug root beer', 'brisk', 'brisk']"
8472,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['spicy potato soft taco', 'cheesy bean and rice burrito', 'cheesy bean and rice burrito']","['diet pepsi', 'baja blast', 'mug root beer']"
7885,DISCOUNT-20%,15 sec YouTube ad,True,"['mexican pizza', 'cheesy gordita crunch']","['iced tea', 'starry']"
839,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchwrap supreme', 'chicken quesadilla', 'soft taco', 'spicy potato soft taco']","['baja blast', 'pepsi', 'starry', 'mug root beer']"
1356,DISCOUNT-5%,15 sec YouTube ad,True,"['cinnamon twists', 'cheesy bean and rice burrito']","['mountain dew', 'diet pepsi']"
6356,DISCOUNT-20%,30 sec cable TV ad,False,"['chalupa supreme', 'cravings box', 'cravings box', 'mexican pizza', 'beefy 5 layer burrito', 'steak garlic nacho fries']","['diet pepsi', 'gatorade', 'diet pepsi', 'mug root beer', 'mug root beer', 'brisk']"
4982,DISCOUNT-5%,Instagram photo ad,False,"['chicken quesadilla', 'chicken quesadilla', 'cravings box', 'nachos bellgrande']","['gatorade', 'gatorade', 'brisk', 'diet pepsi']"
876,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco', 'cravings box']","['baja blast', 'iced tea', 'pepsi', 'starry']"
6266,BOGO - Baja Blast,15 sec YouTube ad,True,"['cravings box', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
3096,BOGO - Baja Blast,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'steak garlic nacho fries']","['starry', 'gatorade']"
4180,DISCOUNT-10%,15 sec YouTube ad,True,"['chicken quesadilla', 'beefy 5 layer burrito']","['starry', 'mug root beer']"
1792,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,['nachos bellgrande'],['iced tea']
2440,DISCOUNT-20%,Static Facebook ad,True,"['beefy 5 layer burrito', 'cinnamon twists']","['mountain dew', 'mountain dew']"
4011,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['cinnamon twists', 'crunchy taco']","['baja blast', 'mountain dew']"
7162,DISCOUNT-5%,15 sec TikTok ad,False,['nachos bellgrande'],['baja blast']
2671,BOGO - Baja Blast,Instagram photo ad,True,"['nachos bellgrande', 'mexican pizza', 'nachos bellgrande', 'cheesy gordita crunch']","['baja blast', 'baja blast', 'starry', 'baja blast']"
9649,DISCOUNT-5%,15 sec YouTube ad,False,['cheesy gordita crunch'],['iced tea']
9145,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists']","['mug root beer', 'mug root beer', 'baja blast']"
4028,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['soft taco', 'beefy 5 layer burrito']","['brisk', 'mug root beer']"
6833,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['pepsi', 'gatorade']"
2999,DISCOUNT-20%,Instagram photo ad,True,"['crunchy taco', 'cravings box']","['gatorade', 'baja blast']"
7348,DISCOUNT-50%,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cinnamon twists', 'crunchy taco']","['diet pepsi', 'starry', 'diet pepsi']"
561,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'chalupa supreme', 'beefy 5 layer burrito', 'cheesy gordita crunch', 'cheesy gordita crunch', 'cheesy bean and rice burrito', 'chalupa supreme', 'spicy potato soft taco']",['mountain dew']
7363,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['cheesy gordita crunch', 'cheesy bean and rice burrito']","['gatorade', 'diet pepsi']"
594,DISCOUNT-50%,15 sec YouTube ad,True,['crunchy taco'],['mountain dew']
4379,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy gordita crunch']","['starry', 'starry', 'baja blast']"
7346,DISCOUNT-50%,15 sec YouTube ad,True,['beefy 5 layer burrito'],['baja blast']
7022,BOGO - Baja Blast,15 sec YouTube ad,False,"['cheesy gordita crunch', 'beefy 5 layer burrito', 'chalupa supreme', 'cheesy bean and rice burrito', 'steak garlic nacho fries']","['mug root beer', 'pepsi', 'gatorade', 'mountain dew', 'gatorade']"
1535,DISCOUNT-50%,15 sec YouTube ad,False,"['chalupa supreme', 'cheesy bean and rice burrito']","['baja blast', 'diet pepsi']"
6866,DISCOUNT-10%,Instagram photo ad,False,"['soft taco', 'chicken quesadilla', 'cheesy gordita crunch', 'nachos bellgrande', 'cinnamon twists']","['mountain dew', 'diet pepsi', 'baja blast', 'brisk', 'mountain dew']"
3278,DISCOUNT-10%,Instagram photo ad,False,"['chicken quesadilla', 'cheesy bean and rice burrito']","['diet pepsi', 'starry']"
1289,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,['nachos bellgrande'],['diet pepsi']
2278,DISCOUNT-20%,Instagram photo ad,False,"['soft taco', 'crunchy taco', 'steak garlic nacho fries', 'chicken quesadilla']","['brisk', 'mountain dew', 'mug root beer', 'starry']"
7813,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chalupa supreme', 'chicken quesadilla', 'steak garlic nacho fries', 'soft taco', 'chicken quesadilla', 'chalupa supreme', 'chalupa supreme', 'cheesy bean and rice burrito']","['iced tea', 'mountain dew', 'mug root beer', 'pepsi']"
6568,BOGO - Baja Blast,15 sec YouTube ad,True,"['cravings box', 'cravings box']","['baja blast', 'baja blast']"
1319,DISCOUNT-50%,Instagram photo ad,True,"['cheesy gordita crunch', 'steak garlic nacho fries']","['mug root beer', 'brisk']"
3732,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['cheesy bean and rice burrito', 'cheesy gordita crunch']","['diet pepsi', 'baja blast']"
2720,BOGO - Baja Blast,15 sec YouTube ad,True,"['chicken quesadilla', 'cheesy gordita crunch']","['baja blast', 'baja blast']"
6142,DISCOUNT-5%,Instagram photo ad,False,"['cinnamon twists', 'mexican pizza']","['baja blast', 'iced tea']"
3589,DISCOUNT-50%,Static Facebook ad,True,['cheesy bean and rice burrito'],['mug root beer']
6598,DISCOUNT-5%,Instagram photo ad,True,"['cheesy gordita crunch', 'chicken quesadilla', 'steak garlic nacho fries', 'cravings box']","['mountain dew', 'starry', 'diet pepsi', 'diet pepsi']"
3190,DISCOUNT-20%,15 sec TikTok ad,False,['chicken quesadilla'],['starry']
4619,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['chalupa supreme', 'cheesy bean and rice burrito', 'spicy potato soft taco']","['baja blast', 'baja blast', 'iced tea']"
8026,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,['cheesy gordita crunch'],['iced tea']
4715,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['crunchy taco', 'cheesy gordita crunch', 'soft taco']","['mountain dew', 'mug root beer', 'brisk']"
9444,DISCOUNT-20%,15 sec TikTok ad,False,"['crunchwrap supreme', 'steak garlic nacho fries']","['brisk', 'starry']"
3224,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['nachos bellgrande', 'cravings box']","['mug root beer', 'baja blast']"
1103,DISCOUNT-10%,Instagram photo ad,True,"['mexican pizza', 'crunchwrap supreme', 'crunchwrap supreme']","['gatorade', 'baja blast', 'mountain dew']"
4583,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']",['pepsi']
308,DISCOUNT-50%,Instagram photo ad,False,['nachos bellgrande'],['diet pepsi']
1755,DISCOUNT-5%,30 sec Hulu commercial,False,"['soft taco', 'spicy potato soft taco', 'nachos bellgrande', 'cinnamon twists', 'steak garlic nacho fries']","['gatorade', 'starry', 'brisk', 'pepsi', 'gatorade']"
9018,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['soft taco', 'cheesy gordita crunch']","['iced tea', 'diet pepsi']"
1287,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['crunchwrap supreme', 'beefy 5 layer burrito', 'steak garlic nacho fries']","['mug root beer', 'mountain dew', 'iced tea']"
9565,DISCOUNT-10%,Static Facebook ad,False,"['chicken quesadilla', 'cinnamon twists', 'crunchwrap supreme']","['starry', 'gatorade', 'iced tea']"
783,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists']","['pepsi', 'diet pepsi', 'pepsi']"
7441,DISCOUNT-50%,15 sec TikTok ad,True,"['nachos bellgrande', 'chalupa supreme', 'steak garlic nacho fries']","['baja blast', 'diet pepsi', 'starry']"
2528,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza', 'beefy 5 layer burrito', 'mexican pizza', 'steak garlic nacho fries']","['brisk', 'mug root beer', 'mug root beer', 'baja blast', 'mug root beer', 'starry']"
4273,DISCOUNT-50%,15 sec YouTube ad,False,"['soft taco', 'cinnamon twists', 'chicken quesadilla', 'cravings box']","['gatorade', 'gatorade', 'baja blast', 'diet pepsi']"
1051,DISCOUNT-10%,15 sec YouTube ad,True,"['crunchy taco', 'soft taco', 'cinnamon twists', 'cheesy gordita crunch']","['diet pepsi', 'gatorade', 'gatorade', 'mug root beer']"
5766,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['cinnamon twists', 'nachos bellgrande', 'cheesy gordita crunch', 'cinnamon twists']","['baja blast', 'iced tea', 'iced tea', 'mountain dew']"
2411,DISCOUNT-20%,30 sec Hulu commercial,False,"['chicken quesadilla', 'steak garlic nacho fries', 'mexican pizza', 'crunchy taco', 'soft taco']","['mountain dew', 'diet pepsi', 'starry', 'baja blast', 'iced tea']"
1868,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,"['mexican pizza', 'chicken quesadilla', 'cheesy bean and rice burrito']","['gatorade', 'mug root beer', 'brisk']"
471,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['iced tea', 'mug root beer']"
292,DISCOUNT-10%,15 sec YouTube ad,True,"['chicken quesadilla', 'cravings box', 'soft taco', 'cheesy bean and rice burrito']","['gatorade', 'diet pepsi', 'starry', 'pepsi']"
6513,DISCOUNT-20%,Static Facebook ad,True,['cheesy gordita crunch'],['mug root beer']
8810,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['soft taco', 'chicken quesadilla', 'steak garlic nacho fries', 'soft taco']","['gatorade', 'iced tea', 'baja blast', 'brisk']"
6871,DISCOUNT-10%,Instagram photo ad,False,"['cheesy gordita crunch', 'chicken quesadilla', 'cheesy gordita crunch']","['pepsi', 'starry', 'baja blast']"
7269,DISCOUNT-50%,30 sec cable TV ad,True,"['cheesy bean and rice burrito', 'mexican pizza', 'crunchy taco', 'nachos bellgrande', 'mexican pizza', 'crunchwrap supreme', 'cheesy bean and rice burrito', 'soft taco']","['gatorade', 'pepsi', 'brisk', 'mountain dew', 'brisk', 'starry', 'brisk', 'brisk']"
3398,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']",['gatorade']
