customer_id,state,sex,age,occupation,family_size,income
2852,NE,M,39.0,Retail,0,44552
1184,AK,M,41.0,Education,4,69267
2338,SC,M,36.0,Government,2,83657
2502,NC,F,57.0,Food Service,3,51146
3475,PA,M,32.0,Food Service,1,32637
948,NE,M,35.0,Government,3,75660
8767,CA,F,31.0,Unemployed,3,0
7873,DE,M,47.0,IT,3,184600
2921,UT,M,36.0,Government,2,74541
8205,OH,M,37.0,Retail,0,36424
7238,DE,M,37.0,Retail,0,38404
9008,NC,M,46.0,Food Service,3,36335
3828,MN,M,42.0,Retail,0,45862
1328,MS,F,20.0,Education,1,47034
7230,OR,M,46.0,Food Service,4,40597
704,ID,F,31.0,Government,0,68569
7657,OR,M,45.0,Healthcare,1,151727
8213,FL,M,65.0,Retired,5,0
7013,ME,M,42.0,Retail,1,39938
3993,KY,M,46.0,Retail,0,46968
2814,ME,F,32.0,Retail,2,39246
3549,CT,F,30.0,Healthcare,2,92518
3722,FL,M,65.0,Retired,2,0
7205,IL,F,45.0,Retail,0,47764
396,MD,M,37.0,Government,1,86834
7201,MD,M,27.0,Healthcare,0,76617
194,MI,F,33.0,Government,6,75304
5361,VA,F,42.0,Retail,2,45248
1848,NY,M,45.0,Other,0,72255
1211,NM,F,37.0,Healthcare,3,118268
7374,MN,M,26.0,Education,2,51006
4147,SC,F,55.0,Retail,2,55556
7674,FL,F,63.0,Retail,2,54871
1063,TX,M,27.0,Food Service,1,32599
8087,TX,F,34.0,IT,2,109200
9520,IN,M,48.0,Retail,0,51575
5709,MN,M,32.0,Food Service,1,29663
5066,SC,M,47.0,Government,3,105571
7191,VT,M,32.0,Food Service,2,34615
5364,OR,F,27.0,Retail,0,32499
6596,CA,F,19.0,Government,1,54666
7486,MD,M,63.0,Healthcare,4,259272
5349,CA,M,32.0,Retail,1,36484
2889,SD,M,26.0,Government,0,65751
7566,NC,F,42.0,Healthcare,2,133570
9190,NJ,F,43.0,Retail,4,43403
8623,NY,F,30.0,Government,3,64058
6845,NC,M,46.0,Retail,3,45824
225,OH,F,31.0,Education,1,53352
1675,NM,F,29.0,Government,1,71436
8790,MI,F,38.0,Education,2,58515
963,VA,M,44.0,Government,1,89206
6695,GA,F,63.0,Food Service,1,46539
4791,CA,M,26.0,Government,2,56497
6475,CA,F,26.0,Government,0,62699
5100,MI,M,43.0,Healthcare,1,126201
6463,KS,F,36.0,Other,1,56597
6957,TN,M,41.0,Retail,0,39230
2642,TX,M,30.0,Government,0,70543
8391,KS,F,35.0,Healthcare,0,99485
7764,WY,M,46.0,Retail,0,42277
320,CA,F,24.0,Student,0,15593
7138,CA,M,23.0,Retail,1,31085
9675,DE,M,46.0,Retail,0,48960
2830,HI,F,46.0,Education,2,76232
5524,ME,F,30.0,Food Service,4,34261
2089,IL,M,38.0,Retail,2,41492
9714,TN,F,47.0,Healthcare,3,158544
9287,FL,F,66.0,Retired,5,0
8136,OH,M,29.0,Unemployed,0,0
9025,HI,F,48.0,Government,0,94667
5372,FL,M,60.0,Retail,3,51289
5505,CA,M,21.0,Student,2,15892
182,NY,M,30.0,IT,2,110286
3583,NC,F,47.0,Government,0,105769
9937,ND,F,43.0,Government,1,84220
2460,WI,M,38.0,Government,1,85301
6218,UT,F,28.0,Government,1,63528
3631,AL,M,43.0,Unemployed,4,0
6331,MI,F,33.0,Government,1,67595
1831,CA,M,23.0,Government,2,50945
1767,MI,M,23.0,Retail,4,31059
2199,WY,M,31.0,Other,2,49122
4978,NC,F,39.0,Healthcare,1,119854
167,AZ,M,38.0,Retail,0,41154
525,OK,F,19.0,Student,0,14634
5152,MT,M,31.0,Retail,0,38257
7241,TX,F,23.0,Government,1,55842
8870,GA,M,36.0,Retail,4,36939
6592,AR,M,46.0,Healthcare,2,139093
8469,WI,M,45.0,Retail,0,49006
3036,GA,F,35.0,Education,2,59411
9662,FL,M,55.0,Healthcare,1,192267
2343,DE,M,37.0,IT,3,130747
5775,SD,M,33.0,Retail,1,34169
4055,GA,M,48.0,Government,1,105942
9853,CA,F,35.0,Retail,3,41620
3368,NY,F,49.0,Retail,2,47029
3755,MD,M,39.0,Healthcare,3,126175
7447,AL,F,53.0,Retail,2,53134
5038,TX,M,37.0,Education,1,59405
1783,FL,F,64.0,Unemployed,3,0
1187,TX,F,28.0,Food Service,1,29888
6670,MA,F,34.0,Retail,4,38230
4279,ND,M,53.0,Healthcare,1,183057
5362,WI,F,47.0,Food Service,3,37354
8867,TX,F,28.0,Government,0,64260
1875,MI,F,44.0,Retail,2,43900
1824,CA,M,29.0,Retail,2,33025
2225,NY,F,39.0,Healthcare,3,121179
1458,NC,F,43.0,Government,1,90058
3279,LA,M,38.0,Retail,0,43456
6066,FL,F,64.0,Government,6,151532
5540,NH,F,42.0,Healthcare,2,133048
9029,MT,F,32.0,Education,0,56463
3297,LA,M,53.0,Food Service,1,41614
3209,AL,M,30.0,IT,1,93173
4254,GA,M,50.0,Education,3,71570
6391,CO,F,57.0,Education,2,96944
7743,TN,M,29.0,Other,0,56192
1652,WI,M,33.0,Retail,1,41365
3664,MD,M,40.0,IT,0,142809
1395,IL,M,42.0,Government,3,94819
6632,OH,F,30.0,Food Service,4,32786
1388,KY,F,45.0,Other,2,76563
2686,AL,F,48.0,Government,2,107744
5420,IN,M,43.0,Retail,1,45540
3381,WY,F,31.0,Government,2,66807
5076,CA,M,25.0,Government,0,59802
9107,PA,M,33.0,Government,5,70470
3393,NV,F,37.0,Retail,2,41038
7991,MA,M,39.0,Unemployed,3,0
97,CA,M,31.0,Healthcare,4,83840
592,MT,F,26.0,Government,3,57057
941,AZ,F,30.0,Government,3,69870
9672,OH,F,35.0,Other,1,54085
515,PA,F,34.0,Retail,3,40650
9396,ME,M,50.0,Government,3,107332
3179,ND,M,40.0,Education,2,64996
4954,AR,F,35.0,Retail,1,41881
1483,ME,F,33.0,Retail,1,35293
9260,MS,M,54.0,IT,1,250000
8811,AR,F,49.0,Government,2,109791
2096,CA,F,29.0,Food Service,3,31125
2764,TX,F,25.0,Food Service,1,28157
8896,NE,F,28.0,Unemployed,1,0
6476,IL,M,30.0,Retail,1,37376
8859,MI,F,43.0,Government,2,93315
1392,SC,M,33.0,Retail,2,34590
7514,AL,M,36.0,Government,3,77915
4378,CA,M,30.0,Retail,0,33938
2621,OH,F,46.0,Healthcare,0,137558
2324,SD,M,56.0,Government,1,129772
7615,NC,M,34.0,Other,1,61002
6647,VA,F,31.0,IT,2,100506
2405,OH,F,44.0,Healthcare,1,135202
2228,CO,M,52.0,Retail,3,49483
4390,WA,M,40.0,Healthcare,3,108995
4205,GA,M,44.0,Education,0,69584
9788,MO,F,31.0,Retail,1,39597
8212,KS,F,20.0,Student,0,15558
7896,CO,F,27.0,Food Service,2,30941
4997,NV,M,33.0,Retail,1,37947
3136,CA,F,20.0,Government,1,58517
7429,MT,F,45.0,Other,2,74012
5179,DE,M,33.0,Retail,3,39599
5604,ND,M,46.0,Government,2,92460
2906,KY,F,49.0,Unemployed,0,0
6797,NC,M,50.0,Education,1,85839
6459,TX,M,31.0,Government,2,70968
5279,FL,M,55.0,Food Service,0,49365
4550,TX,M,22.0,Other,0,46398
5613,SD,F,52.0,Retail,0,52845
3522,IL,F,32.0,Government,4,67923
3845,CA,F,32.0,Education,0,58486
9248,WV,M,40.0,Retail,2,43131
4814,NM,M,41.0,Food Service,1,33482
9926,OR,M,30.0,Healthcare,2,78007
1617,UT,F,43.0,Healthcare,2,131246
1306,FL,F,56.0,Government,3,128004
6686,SD,F,42.0,Retail,4,46217
1558,HI,M,41.0,Other,2,63545
8182,FL,M,66.0,Retired,4,0
71,GA,M,31.0,Retail,1,35853
6120,MD,M,48.0,Healthcare,1,146235
115,FL,M,67.0,Retired,4,0
9540,IA,F,38.0,Healthcare,2,106058
1917,HI,F,50.0,Food Service,4,40944
4869,WA,M,40.0,Education,1,68590
9319,AK,M,51.0,Food Service,3,43774
1550,CA,M,27.0,Healthcare,0,71427
3260,GA,F,46.0,Other,0,71119
805,IL,F,36.0,Retail,1,36665
7784,IN,F,54.0,Education,2,92236
8803,IN,M,32.0,Food Service,2,35521
7888,FL,F,64.0,Government,2,151075
127,CA,M,25.0,Healthcare,1,64995
7728,CA,F,23.0,Student,2,16270
6518,CA,F,32.0,Education,2,55872
1279,ND,M,29.0,Unemployed,4,0
9759,TX,M,27.0,Other,0,52481
4360,NM,M,51.0,Healthcare,1,164612
8076,NV,M,42.0,IT,1,152628
6064,NC,F,51.0,Food Service,0,44967
7860,IN,F,42.0,Food Service,2,41217
1304,SD,F,48.0,Government,3,95718
4790,KY,F,36.0,Retail,1,42918
9362,TX,M,24.0,Student,3,15200
1563,AL,M,36.0,IT,1,124538
7713,LA,M,39.0,Retail,3,44606
554,AR,F,46.0,Government,1,93590
4717,NJ,M,40.0,Education,1,60157
5939,TX,F,26.0,Education,2,52719
4218,AR,M,51.0,Government,2,114867
8853,OR,M,48.0,Education,1,80138
4813,FL,M,66.0,Retired,4,0
597,PA,M,37.0,Retail,2,42560
2962,NH,M,47.0,Healthcare,1,152803
9906,NC,M,18.0,Healthcare,0,68511
8596,FL,M,66.0,Retired,3,0
9631,WY,F,50.0,Food Service,1,39883
1069,AL,M,44.0,Retail,1,44895
2242,HI,F,58.0,Retail,0,54025
9221,RI,F,37.0,Government,3,76078
7695,NC,F,37.0,Other,2,54695
947,FL,F,70.0,Retired,3,0
3226,CA,M,30.0,Government,5,62303
5599,FL,F,67.0,Retired,2,0
5478,OR,F,40.0,Other,2,60129
8857,CA,F,29.0,Retail,0,38813
9191,CA,F,32.0,Government,0,70773
8027,PA,F,44.0,Government,5,92354
9842,PA,M,22.0,Other,1,49034
4777,MS,M,48.0,Retail,1,49110
818,GA,M,30.0,IT,3,105228
7307,PA,M,49.0,Government,0,98849
9731,TX,F,34.0,Government,1,67125
9867,WI,M,38.0,Retail,1,36689
9900,NY,F,39.0,Healthcare,2,120052
2604,MD,M,38.0,Government,0,78136
3263,NM,M,24.0,Student,1,16342
653,NH,M,52.0,Retail,3,46078
6039,NY,F,35.0,Unemployed,2,0
7395,KS,F,37.0,Government,1,87448
2088,FL,M,57.0,Retail,3,53888
110,NV,M,34.0,Retail,3,36648
1679,RI,F,40.0,Education,2,62922
1446,HI,M,37.0,IT,2,140436
4356,HI,M,25.0,Retail,1,32473
3447,DE,F,49.0,Retail,1,49145
5662,CA,F,34.0,Retail,3,36178
7052,KY,M,55.0,Government,1,130078
9021,ID,F,51.0,Healthcare,2,168589
5330,CT,F,49.0,IT,3,209431
7037,SD,F,41.0,Healthcare,4,117763
1633,VT,F,51.0,Retail,0,49894
9721,VT,M,51.0,Retail,1,53225
134,NC,F,41.0,IT,2,164627
3282,OH,F,35.0,Government,2,73007
3958,TX,M,23.0,Student,1,15328
6727,CA,F,28.0,Healthcare,1,81626
4936,TX,F,26.0,Government,0,62319
4758,TX,M,38.0,Healthcare,1,102588
4902,FL,F,67.0,Retired,3,0
1807,OH,M,37.0,Government,4,80179
8945,CO,M,49.0,Other,4,73748
282,FL,F,69.0,Retired,3,0
2789,TX,F,27.0,Retail,1,34524
1881,SC,M,29.0,Government,2,69240
7466,ID,F,39.0,Retail,0,37995
4683,CA,F,24.0,Student,0,13950
3487,MI,F,42.0,Government,1,97473
8303,TX,M,34.0,Retail,3,39206
3428,HI,F,35.0,Healthcare,3,108490
904,CA,F,27.0,Government,0,56754
3905,TX,F,32.0,Retail,2,37911
8390,CA,M,32.0,Food Service,1,33429
8344,ND,F,43.0,Retail,0,47719
8267,CA,F,26.0,Healthcare,0,71894
7692,GA,F,20.0,Retail,1,34844
7470,SD,F,48.0,Retail,3,45264
3536,KY,F,39.0,Education,2,65673
3539,VT,M,39.0,Healthcare,1,122852
5035,NM,M,52.0,Retail,1,54269
5606,MN,F,27.0,Retail,1,33484
3545,TX,M,32.0,Retail,2,36081
5793,MI,M,40.0,Government,1,80060
5966,WY,F,50.0,Government,3,117198
4089,MT,F,26.0,Government,1,55197
6550,IL,M,37.0,IT,1,141499
7192,IL,F,40.0,Healthcare,3,128311
8072,CA,F,24.0,Government,1,55332
1530,NC,F,44.0,Healthcare,6,146636
4368,MI,M,25.0,Unemployed,0,0
3189,CA,M,32.0,Education,2,59872
9426,TN,F,53.0,Healthcare,0,180830
4052,FL,F,61.0,Unemployed,1,0
1993,TX,M,31.0,Food Service,3,28938
3014,HI,M,39.0,Education,1,59234
3585,VA,M,34.0,Healthcare,1,106314
7704,MI,F,49.0,Food Service,3,38653
8024,CA,F,23.0,Food Service,1,26671
1055,IN,F,38.0,Government,2,89018
339,RI,F,34.0,Retail,3,35628
8504,GA,M,39.0,Food Service,6,38193
1945,TX,M,20.0,Healthcare,2,64180
1254,MI,M,36.0,Food Service,1,37731
8958,VT,M,37.0,Healthcare,3,100688
7165,SC,M,44.0,Government,1,93726
4606,TX,F,26.0,Healthcare,2,67940
6553,GA,M,39.0,Retail,1,39824
1084,MO,F,34.0,Retail,1,40201
1742,AR,M,42.0,Retail,0,41187
8436,FL,F,65.0,Retired,5,0
2431,AL,M,49.0,Retail,2,50282
6496,WV,F,51.0,Government,3,104155
8807,OH,M,25.0,Government,1,55143
6631,WY,F,29.0,Government,1,65624
332,SD,F,39.0,Government,0,87444
3965,UT,M,31.0,Retail,2,36379
2109,ME,M,43.0,Retail,2,45732
4033,MS,F,45.0,Government,1,95149
741,TX,M,35.0,Government,5,70719
5761,MA,M,29.0,Government,2,67708
6611,TX,F,34.0,Healthcare,0,107540
7040,IN,M,26.0,Retail,1,31080
109,OR,M,35.0,Food Service,2,36300
7266,AZ,M,25.0,IT,3,92460
226,AZ,M,45.0,Education,3,65743
4774,ND,F,37.0,Government,1,76569
6268,GA,F,49.0,Government,1,102626
9195,OR,M,41.0,Healthcare,2,127551
1277,IL,F,39.0,Retail,3,39756
8822,KS,F,46.0,Government,5,96235
29,MS,F,32.0,Retail,1,37970
1350,OH,F,40.0,Healthcare,3,110915
9574,NY,F,37.0,Retail,1,43549
4213,MO,M,56.0,Government,2,115710
1137,CA,F,28.0,Retail,1,34631
4548,KS,M,36.0,IT,1,121785
2857,VT,F,29.0,Retail,0,32727
856,OH,M,30.0,Government,2,63589
3918,TX,M,37.0,Food Service,1,33913
5407,TX,M,26.0,Retail,1,36223
782,NV,F,53.0,IT,1,250000
5730,IL,F,30.0,Other,3,52426
7796,IL,M,44.0,Education,1,65778
8239,FL,F,61.0,Healthcare,5,254134
2015,UT,F,38.0,Other,3,58687
2162,LA,M,40.0,Food Service,0,37130
4449,TN,M,41.0,Healthcare,1,129969
318,TX,M,24.0,Government,0,61340
7108,IL,F,51.0,Government,0,120217
9074,FL,F,62.0,Government,3,156366
1546,ND,F,51.0,Retail,2,44359
4365,GA,M,42.0,Government,1,93753
4870,AK,M,42.0,Healthcare,1,138069
8410,OH,M,26.0,Retail,2,34405
3153,IL,F,32.0,Healthcare,1,100264
2090,WA,F,44.0,Retail,2,47520
1897,VT,F,66.0,Retired,3,0
711,HI,F,25.0,IT,3,90021
3088,NV,M,20.0,Student,1,14980
9524,MI,F,48.0,Education,1,76563
723,IL,F,43.0,Government,5,83623
5626,NV,M,40.0,Unemployed,3,0
2205,MT,M,29.0,Government,2,71396
6407,MS,F,49.0,Food Service,0,39503
7950,OH,F,45.0,Other,4,74802
2087,SC,F,47.0,Other,0,67353
1743,ME,M,51.0,Other,3,86598
45,FL,F,67.0,Retired,6,0
4776,TX,F,33.0,Retail,1,41414
4000,GA,F,39.0,Healthcare,3,124281
6034,WI,M,39.0,Healthcare,1,119546
5862,FL,F,54.0,IT,2,245782
6404,NY,F,20.0,Student,1,14998
7536,AZ,M,42.0,Healthcare,1,121695
2014,CA,F,30.0,Food Service,4,30650
9771,TX,F,23.0,Education,1,47254
142,CT,M,54.0,Retail,0,51288
7766,UT,F,43.0,Government,2,99075
2924,OH,F,29.0,Retail,3,32937
9144,OH,M,26.0,Retail,1,33923
6967,SD,F,28.0,Healthcare,1,85584
736,AL,F,44.0,Retail,4,40036
6333,OH,F,37.0,Retail,3,43927
5150,MO,F,33.0,Government,1,68294
3774,AK,M,32.0,Other,1,59714
5882,DE,M,50.0,Government,1,112398
1133,WA,F,37.0,Other,1,57133
7349,HI,F,42.0,Retail,1,42141
157,CA,M,25.0,IT,0,82736
4454,MI,F,35.0,IT,2,132768
1699,CT,F,42.0,Food Service,6,39077
4935,SC,M,40.0,Food Service,0,32988
7314,NC,M,39.0,Healthcare,2,111864
2817,MS,M,32.0,Retail,2,40840
4369,IN,M,44.0,IT,2,183953
420,VA,M,43.0,Food Service,3,36843
5327,OH,F,41.0,Other,2,64044
3412,IA,F,54.0,Government,0,116531
724,ME,F,47.0,Government,1,94664
9851,NY,M,53.0,Education,1,82944
7712,MT,F,36.0,Healthcare,1,101844
7891,WA,F,45.0,Retail,4,44286
9210,OH,F,45.0,Retail,3,42624
9402,SC,F,47.0,Retail,2,50717
7188,WI,F,25.0,Unemployed,0,0
2832,TX,M,21.0,Unemployed,0,0
5538,WV,F,42.0,Food Service,2,36958
9807,SC,F,39.0,Education,1,60728
6047,WV,M,45.0,Healthcare,0,143521
8175,WI,F,20.0,Student,3,15969
6107,ME,F,52.0,Healthcare,0,186765
1806,GA,M,32.0,Other,2,59980
3760,NH,F,22.0,Student,2,14472
1489,ME,F,20.0,Healthcare,0,70471
9103,CA,F,21.0,Student,0,15646
9997,NM,M,52.0,Education,2,74570
5679,AK,F,35.0,Healthcare,1,110594
9879,CA,M,27.0,Education,4,44852
4568,CA,M,22.0,Student,0,15808
6869,MA,M,40.0,Retail,3,45947
2957,GA,F,35.0,Healthcare,1,97843
884,IL,F,45.0,Healthcare,3,134013
2136,FL,F,60.0,Education,7,100217
4246,DE,F,40.0,Government,0,82440
7673,WV,M,50.0,Healthcare,3,157892
9760,AL,F,45.0,Education,5,69684
4646,TX,F,28.0,Other,1,52217
1278,NC,M,51.0,Food Service,3,43637
1110,ME,F,52.0,Other,4,87115
5962,CA,F,31.0,Government,2,73675
9196,CT,F,37.0,Unemployed,1,0
9380,HI,M,34.0,Retail,2,37210
7529,OH,M,41.0,Education,2,63637
3175,KY,M,57.0,Government,0,136639
2301,IA,M,57.0,IT,0,250000
6426,MD,F,28.0,Government,3,61135
1622,MO,F,29.0,Food Service,2,30237
1120,CT,M,37.0,Unemployed,5,0
3167,AZ,M,31.0,Unemployed,1,0
3309,SD,M,58.0,Retail,2,49406
1193,MD,F,38.0,Healthcare,2,114057
6400,IL,M,27.0,Healthcare,1,70343
1543,MN,M,55.0,Government,3,132053
9710,KS,M,36.0,Healthcare,1,101396
1641,CT,F,38.0,Retail,2,41501
5177,TX,F,37.0,Healthcare,0,106414
5301,MS,F,18.0,Student,1,15631
648,MI,F,28.0,Education,2,48204
4370,IN,F,27.0,Healthcare,1,71141
6096,OH,M,40.0,Unemployed,1,0
7235,KY,F,45.0,Unemployed,2,0
2446,OH,M,38.0,Government,1,81650
9823,CA,M,27.0,Other,0,49471
393,CA,M,26.0,Food Service,1,30059
5550,WA,M,31.0,Unemployed,3,0
2045,TX,M,25.0,Healthcare,2,66116
1940,ND,M,34.0,Government,4,74772
8112,ID,F,44.0,IT,1,173337
1678,RI,M,28.0,Food Service,4,30479
6927,AZ,F,34.0,Government,3,81304
6485,PA,M,58.0,Retail,2,55140
7864,WV,M,49.0,IT,0,201065
46,RI,F,36.0,Retail,4,41593
9769,LA,M,39.0,Education,2,61522
8991,OH,F,50.0,Unemployed,2,0
4651,CA,F,28.0,IT,2,85935
1587,CO,M,50.0,Retail,3,53239
8988,CA,F,27.0,Government,1,57976
6395,FL,M,58.0,Other,2,100468
9957,TX,F,27.0,Education,0,44760
4779,TX,F,23.0,Government,1,60376
6980,RI,F,28.0,Unemployed,2,0
4337,CA,M,30.0,Government,2,65678
8144,OR,F,33.0,Retail,5,37257
1236,CA,M,29.0,Retail,2,33334
852,NC,M,61.0,Retail,1,52174
8325,ID,F,41.0,Government,3,94442
6524,SD,M,29.0,Retail,0,36163
979,AL,F,45.0,Retail,2,43086
5324,AR,F,46.0,Retail,2,46143
8995,TX,M,26.0,Government,0,62953
166,AL,M,26.0,Healthcare,0,79660
6027,NM,F,38.0,Government,1,78669
6191,OH,F,33.0,Government,3,78449
5560,OK,M,37.0,Government,4,78355
5673,GA,M,37.0,Retail,2,38615
6480,FL,F,66.0,Retired,3,0
188,WI,F,61.0,Government,10,141172
2450,AZ,F,30.0,Education,1,51989
5291,MT,M,37.0,Retail,3,36454
2012,CA,F,28.0,Healthcare,2,73251
5646,NY,F,45.0,Unemployed,3,0
3244,FL,M,59.0,Retail,1,53637
9118,CA,F,24.0,Government,1,53229
1525,UT,F,47.0,Retail,2,44194
3073,CA,F,20.0,Food Service,0,29505
6133,NY,M,42.0,Government,4,94548
2822,ND,F,44.0,Other,4,66997
6295,MS,M,49.0,Food Service,0,41226
8315,NV,M,26.0,Retail,2,36377
1612,TX,M,25.0,Healthcare,0,64892
5289,NM,F,42.0,Education,3,66344
5811,WY,F,20.0,Other,1,46259
691,IA,M,30.0,Food Service,1,32785
2878,NY,F,52.0,Other,4,77517
2807,TX,M,31.0,Retail,0,38949
7829,IN,M,30.0,Retail,0,37654
4686,TX,F,29.0,Government,3,62850
4833,NC,M,38.0,Retail,0,39956
4965,NV,M,33.0,Food Service,3,32532
9557,CO,M,27.0,Retail,0,36416
8647,MI,F,29.0,Retail,2,33619
3394,GA,M,51.0,Education,4,77310
8195,NE,M,39.0,Food Service,0,35729
8773,NV,M,43.0,Retail,1,47428
562,NY,F,42.0,Other,2,65671
1786,MS,F,31.0,Retail,6,33560
8079,KS,M,53.0,Retail,3,53233
9706,GA,M,52.0,Government,4,112631
9322,CA,F,28.0,Healthcare,2,83234
6826,OH,M,44.0,Education,4,67887
9121,DE,F,25.0,Government,0,63422
4595,OH,F,31.0,Food Service,3,32054
891,TX,F,25.0,Government,3,60809
9208,PA,F,19.0,Healthcare,1,59541
9578,UT,F,41.0,Education,4,68410
2294,OK,M,42.0,Government,4,98310
407,MI,F,50.0,Food Service,1,39911
8131,VA,F,30.0,Retail,1,36999
4615,WY,F,50.0,Retail,2,50474
2321,SC,M,32.0,Food Service,2,32904
2382,AR,M,26.0,Retail,2,35496
2042,FL,F,64.0,IT,5,250000
8241,MS,M,46.0,Healthcare,0,139111
9042,CA,F,39.0,Education,0,59171
8507,MO,F,35.0,Healthcare,2,95794
667,CA,M,23.0,Healthcare,1,63308
2890,NY,M,42.0,Retail,2,44579
6402,TN,F,47.0,Healthcare,3,139286
3961,IL,M,28.0,Government,0,59614
3621,WI,M,37.0,Food Service,2,33997
9403,ID,F,47.0,Retail,1,49560
1885,HI,F,20.0,Student,0,14913
8359,OH,F,23.0,Student,2,15435
570,NV,M,53.0,Food Service,3,43748
9541,SD,F,28.0,Food Service,2,31083
259,GA,F,41.0,Other,3,59369
7026,MS,M,45.0,Food Service,0,40411
5237,TX,M,31.0,Food Service,3,30792
5254,NE,F,28.0,Government,2,60008
365,SC,M,34.0,Retail,1,35767
8582,KS,M,43.0,Government,1,98144
6264,OH,F,33.0,Unemployed,2,0
7814,GA,F,49.0,Government,3,96687
7347,SD,M,60.0,Healthcare,0,216327
9085,MD,M,31.0,Food Service,1,31088
9304,TX,F,30.0,Healthcare,3,92226
6378,NY,M,35.0,Retail,2,42149
635,MN,M,46.0,Other,2,78218
8157,TX,F,26.0,Other,1,44390
6269,NY,M,38.0,Retail,2,41959
1480,HI,M,48.0,Healthcare,3,143733
3708,KY,M,34.0,Food Service,3,34608
6714,UT,F,45.0,Healthcare,3,150233
6429,NC,F,22.0,Education,0,44197
9924,OK,F,51.0,Government,1,121916
6234,MI,F,58.0,Healthcare,1,229371
5849,CA,F,28.0,Healthcare,0,85735
6187,KY,F,47.0,Healthcare,3,139726
1433,NC,F,48.0,Healthcare,1,173124
6564,FL,M,60.0,Government,5,147915
4212,KS,F,24.0,Retail,0,33555
6798,TX,F,24.0,Retail,0,35214
7976,CA,F,25.0,Government,1,58580
3795,CA,F,34.0,Government,2,71475
5009,NJ,F,44.0,IT,1,184064
958,CA,F,22.0,Student,0,16223
3971,TX,F,25.0,Retail,0,31284
3350,MI,M,26.0,Education,1,48782
3997,TX,M,30.0,Retail,3,35790
3011,NJ,F,36.0,Retail,0,40188
7494,FL,F,61.0,Healthcare,4,247159
7131,KS,F,30.0,Government,0,71784
3676,NY,M,54.0,Government,3,132537
8731,MI,M,44.0,Retail,3,47341
2926,TX,M,22.0,Food Service,1,30622
6821,CA,M,28.0,Retail,2,37499
294,MO,M,36.0,Retail,3,36124
168,UT,M,24.0,Healthcare,2,66997
7171,OH,M,46.0,Retail,2,47704
4867,TX,M,19.0,Food Service,0,27413
9155,TX,F,31.0,Retail,3,38806
2254,MI,M,23.0,IT,1,75586
2368,WI,F,43.0,Retail,0,42008
2923,MO,F,51.0,Healthcare,4,164318
5283,DE,F,27.0,Government,1,68052
640,FL,M,70.0,Retired,4,0
3515,LA,M,34.0,Government,2,78996
4075,FL,F,65.0,Retired,4,0
7078,HI,M,55.0,Retail,3,55738
7236,KS,M,55.0,Retail,1,52295
7966,OH,M,48.0,Healthcare,3,159191
5323,SC,M,39.0,Retail,0,38047
4861,AK,F,46.0,Other,2,78731
8763,FL,F,66.0,Retired,2,0
9975,NH,F,45.0,Food Service,2,42271
8728,FL,F,56.0,Education,4,84926
4142,NY,M,25.0,Food Service,5,26884
3574,TX,M,25.0,Retail,0,34651
4322,ID,F,48.0,Food Service,0,42168
1748,PA,F,56.0,Education,6,83102
5915,NY,M,35.0,Retail,1,40399
3688,FL,F,67.0,Retired,2,0
11,TX,M,29.0,Healthcare,2,79812
1017,MI,M,41.0,Government,2,80634
2697,LA,F,53.0,IT,0,250000
6729,LA,F,42.0,Education,3,68729
6725,WA,F,51.0,Retail,1,47566
3114,MT,M,42.0,Retail,1,46318
8495,LA,M,37.0,Government,3,81012
3970,WI,F,39.0,Healthcare,2,115658
9398,TX,M,26.0,Retail,2,31642
4670,AZ,M,35.0,Retail,3,36306
1788,AR,F,47.0,Healthcare,2,148288
9758,LA,M,44.0,Government,2,96462
5971,RI,M,52.0,Retail,2,50363
8989,UT,M,36.0,Healthcare,0,113796
3562,WY,F,54.0,Retail,2,53316
5612,WI,F,36.0,Education,4,53803
2959,FL,M,64.0,Retail,4,55663
1980,OR,F,45.0,Food Service,4,36681
7383,TX,M,20.0,Education,0,41225
3045,CA,F,35.0,Food Service,1,37309
8301,GA,M,24.0,Education,0,44722
7132,IA,F,32.0,Retail,2,34331
6261,IL,F,23.0,Healthcare,0,65892
3533,NJ,M,38.0,Education,2,56899
9391,VT,M,32.0,Education,1,50027
3133,NY,M,56.0,Other,3,95205
7694,MS,F,40.0,Government,4,87593
8126,CA,F,35.0,Government,2,76745
8017,TX,F,28.0,Education,4,54962
2859,MO,M,39.0,Retail,0,42115
6467,AL,M,24.0,Healthcare,1,72796
4749,MI,F,32.0,Government,3,64112
9308,CA,F,27.0,Food Service,0,31769
2771,MD,F,38.0,Government,1,81155
9370,DE,F,47.0,Government,3,101493
4384,IA,M,60.0,Healthcare,5,246291
366,NM,F,34.0,Healthcare,2,88894
9784,OH,M,40.0,Retail,2,45233
5339,OR,M,31.0,Education,3,49948
9996,CA,F,25.0,Government,0,56088
5157,MO,F,18.0,Education,0,41593
9781,FL,M,61.0,Retail,4,56900
2161,OH,M,62.0,Other,3,102680
7870,NE,M,41.0,Government,3,96030
8350,OH,F,49.0,Government,3,102519
412,TX,M,22.0,Student,2,13702
5162,ME,F,40.0,Retail,0,39602
9271,WY,M,29.0,Retail,2,33943
3897,SC,F,24.0,Retail,1,35175
9009,FL,F,61.0,Retail,1,56812
9135,NH,M,52.0,Government,1,113934
9378,IN,M,34.0,Healthcare,3,100880
